uid,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,label
2244920227815,3.0,30.0,0.0,9.0,1.0,33.0,27.0,0.010101010101010102,86.0,20.0,16.0,80.0,33.0,0.0,0,35.0,2693.0,21.0,0,0.0,35.0,2.0,0.0,5.0,5757.0,2781.0,57.0,10.0,20.0,2.0,5.0,138.0,9.0,37.0,21.0,8964.0,46.0,25.0,183.0,54.0,,0.0,3.0,29.0,25.0,30.0,171.0,18.0,5.0,,0
2244924468325,2.0,91.0,0.06930693069306931,6.0,0.0,40.0,29.0,0.0,196.0,22.0,29.0,186.0,26.0,0.0,0,45.0,13307.0,21.0,1,0.0,49.0,15.0,0.0,10.0,20489.0,18702.0,190.0,25.0,26.0,0.0,4.0,208.0,17.0,50.0,22.0,25809.0,51.0,50.0,0.0,53.0,,0.0,4.0,30.0,29.0,30.0,363.0,21.0,11.0,,0
2244924508782,0.0,2.0,0.125,0.0,0.0,18.0,5.0,0.015625,30.0,4.0,4.0,24.0,23.0,0.0,0,28.0,1510.0,17.0,0,0.0,24.0,4.0,0.0,1.0,1909.0,1453.0,6.0,4.0,12.0,0.0,0.0,47.0,5.0,26.0,18.0,2605.0,34.0,8.0,0.0,33.0,0.0,,0.0,21.0,7.0,22.0,72.0,12.0,2.0,,0
2244930785190,0.0,29.0,0.1893939393939394,0.0,0.0,20.0,28.0,0.012578616352201259,48.0,19.0,9.0,39.0,94.0,0.0,0,34.0,3192.0,22.0,0,0.0,38.0,13.0,0.0,2.0,7171.0,2198.0,346.0,7.0,18.0,0.0,4.0,185.0,7.0,43.0,20.0,18484.0,42.0,38.0,0.0,65.0,,,3.0,30.0,28.0,30.0,121.0,15.0,1.0,,0
2244930785190,1.0,25.0,0.14285714285714285,3.0,3.0,48.0,26.0,0.015105740181268885,106.0,18.0,18.0,94.0,36.0,0.0,0,111.0,1322.0,22.0,0,0.0,111.0,23.0,0.0,3.0,8046.0,2805.0,55.0,7.0,59.0,0.0,1.0,241.0,3.0,123.0,22.0,8838.0,75.0,51.0,0.0,90.0,0.0,,1.0,30.0,21.0,30.0,259.0,21.0,1.0,,0
2244932045642,2.0,7.0,0.05263157894736842,1.0,0.0,22.0,16.0,0.0,46.0,16.0,17.0,46.0,32.0,0.0,0,26.0,659.0,20.0,0,42.41002411906583,30.0,16.0,0.0,5.0,17255.0,3489.0,65.0,5.0,10.0,0.0,0.0,100.0,6.0,40.0,20.0,6289.0,33.0,18.0,0.0,35.0,,,1.0,25.0,9.0,27.0,67.0,19.0,19.0,,1
2244932668429,0.0,48.0,0.09655172413793103,1.0,2.0,22.0,30.0,0.0,82.0,19.0,22.0,65.0,86.0,0.0,0,31.0,3752.0,22.0,0,72.6884982752536,32.0,24.0,0.0,4.0,4527.0,3710.0,88.0,4.0,23.0,0.0,0.0,294.0,21.0,50.0,21.0,12785.0,52.0,53.0,0.0,132.0,0.0,,0.0,30.0,29.0,30.0,117.0,19.0,1.0,,0
2244932713745,0.0,27.0,0.2608695652173913,0.0,0.0,13.0,26.0,0.047808764940239036,155.0,17.0,25.0,98.0,57.0,0.0,0,28.0,218.0,19.0,0,65.68750648004148,31.0,14.0,0.0,3.0,3538.0,2366.0,2.0,0.0,16.0,0.0,1.0,225.0,3.0,62.0,20.0,8386.0,60.0,18.0,0.0,73.0,0.0,,1.0,26.0,27.0,30.0,222.0,18.0,1.0,,0
2244933653737,2.0,121.0,0.0,1.0,5.0,28.0,28.0,0.010416666666666666,163.0,14.0,24.0,144.0,37.0,0.0,0,23.0,9271.0,21.0,0,12.456158232290695,29.0,11.0,0.0,3.0,5524.0,3963.0,58.0,12.0,19.0,0.0,3.0,128.0,21.0,32.0,15.0,20599.0,32.0,25.0,0.0,37.0,0.0,,2.0,28.0,29.0,30.0,196.0,16.0,4.0,,0
2244934568277,0.0,8.0,0.027027027027027032,1.0,0.0,32.0,26.0,0.016304347826086956,128.0,14.0,17.0,104.0,37.0,0.0,0,32.0,1542.0,17.0,0,42.76162902914496,41.0,5.0,0.0,3.0,4220.0,5238.0,66.0,9.0,19.0,0.0,2.0,81.0,5.0,46.0,18.0,5045.0,29.0,19.0,0.0,39.0,,,0.0,24.0,28.0,29.0,172.0,15.0,1.0,,0
2244934647581,0.0,177.0,0.3787878787878788,1.0,0.0,26.0,30.0,0.01818181818181818,306.0,22.0,30.0,253.0,47.0,0.0,0,26.0,814.0,21.0,0,97.24835249616922,31.0,5.0,0.0,5.0,9910.0,11145.0,319.0,6.0,15.0,0.0,1.0,193.0,10.0,32.0,20.0,13237.0,26.0,24.0,0.0,75.0,,,0.0,28.0,29.0,30.0,334.0,22.0,4.0,,0
2244934856185,2.0,146.0,0.0660377358490566,1.0,1.0,37.0,29.0,0.015306122448979591,177.0,17.0,24.0,155.0,61.0,0.0,0,76.0,4094.0,21.0,0,31.785618094202785,81.0,35.0,0.0,7.0,10382.0,8069.0,184.0,10.0,41.0,0.0,3.0,147.0,16.0,92.0,19.0,28935.0,107.0,20.0,1548.0,48.0,0.0,0.0,7.0,29.0,29.0,30.0,299.0,18.0,7.0,,0
2244935194058,1.0,8.0,0.04878048780487805,4.0,1.0,17.0,23.0,0.03636363636363636,49.0,11.0,13.0,42.0,21.0,362.0,0,38.0,561.0,19.0,0,12.424782725562224,33.0,13.0,1.0,2.0,2775.0,3288.0,9.0,7.0,27.0,1.0,1.0,99.0,4.0,46.0,20.0,10059.0,56.0,16.0,988.0,18.0,0.0,0.0,0.0,24.0,9.0,29.0,93.0,10.0,1.0,,0
2244939852906,8.0,30.0,0.2268041237113402,15.0,3.0,39.0,26.0,0.0,119.0,13.0,21.0,107.0,52.0,0.0,0,62.0,1917.0,19.0,0,42.11092170704315,62.0,11.0,1.0,2.0,8181.0,4725.0,148.0,8.0,35.0,5.0,9.0,190.0,6.0,97.0,20.0,6990.0,105.0,27.0,0.0,66.0,,,1.0,27.0,28.0,30.0,205.0,14.0,4.0,,0
2244941661002,1.0,0.0,0.21428571428571427,2.0,0.0,21.0,6.0,0.024229074889867842,60.0,0.0,1.0,49.0,18.0,0.0,0,30.0,620.0,12.0,0,0.0,30.0,3.0,0.0,1.0,2508.0,99.0,31.0,4.0,11.0,0.0,0.0,32.0,3.0,37.0,8.0,2509.0,39.0,2.0,0.0,19.0,,,0.0,14.0,10.0,17.0,96.0,8.0,0.0,,0
2244942343155,2.0,69.0,0.05084745762711865,2.0,1.0,23.0,30.0,0.0036101083032490976,177.0,20.0,30.0,116.0,35.0,0.0,0,37.0,5084.0,22.0,1,0.9223844422644124,36.0,7.0,0.0,6.0,7470.0,4736.0,50.0,7.0,22.0,0.0,0.0,279.0,10.0,38.0,20.0,13802.0,42.0,60.0,0.0,56.0,0.0,0.0,0.0,30.0,27.0,30.0,368.0,20.0,3.0,,0
2244942786671,2.0,48.0,0.8888888888888888,2.0,4.0,28.0,27.0,0.04830917874396135,104.0,21.0,24.0,93.0,35.0,0.0,0,39.0,14368.0,18.0,0,100.85363262309966,41.0,15.0,0.0,4.0,9163.0,8243.0,325.0,15.0,15.0,0.0,1.0,122.0,10.0,46.0,20.0,19491.0,38.0,23.0,221.0,37.0,0.0,0.0,1.0,26.0,21.0,30.0,190.0,16.0,2.0,,0
2244943114824,3.0,52.0,0.04464285714285714,1.0,3.0,52.0,29.0,0.03424657534246575,249.0,22.0,30.0,211.0,37.0,0.0,0,62.0,2467.0,20.0,0,8.342683911885839,63.0,11.0,0.0,9.0,19098.0,14338.0,548.0,17.0,43.0,0.0,2.0,173.0,14.0,71.0,22.0,19441.0,93.0,35.0,0.0,41.0,,,3.0,28.0,28.0,30.0,427.0,21.0,10.0,,0
2244944121090,2.0,86.0,0.14583333333333334,1.0,2.0,35.0,14.0,0.0,130.0,18.0,20.0,110.0,27.0,0.0,0,17.0,3587.0,21.0,0,0.0,24.0,7.0,0.0,7.0,25943.0,10413.0,68.0,5.0,5.0,0.0,0.0,150.0,11.0,35.0,19.0,9115.0,37.0,25.0,0.0,29.0,0.0,,0.0,28.0,20.0,27.0,116.0,19.0,10.0,,0
2244944133128,0.0,43.0,0.0,0.0,3.0,17.0,27.0,0.0064516129032258064,98.0,20.0,26.0,84.0,27.0,0.0,0,29.0,7647.0,19.0,0,379.8858698794066,28.0,,0.0,3.0,31094.0,15473.0,68.0,8.0,16.0,0.0,0.0,65.0,8.0,35.0,16.0,4965.0,26.0,12.0,0.0,32.0,,,0.0,26.0,28.0,29.0,132.0,19.0,2.0,,1
2244944916499,0.0,9.0,0.42105263157894735,1.0,0.0,8.0,11.0,0.12903225806451613,28.0,11.0,11.0,27.0,16.0,0.0,0,14.0,0.0,11.0,0,3.3975308641975315,18.0,,0.0,1.0,1364.0,967.0,945.0,2.0,10.0,0.0,0.0,30.0,2.0,19.0,14.0,2980.0,9.0,2.0,0.0,18.0,0.0,,0.0,13.0,15.0,21.0,38.0,10.0,1.0,,0
2244944916499,0.0,18.0,0.21052631578947367,0.0,0.0,10.0,14.0,0.13541666666666666,34.0,3.0,7.0,24.0,11.0,0.0,0,17.0,556.0,14.0,0,6.213791335554986,18.0,2.0,0.0,1.0,1543.0,472.0,1070.0,1.0,16.0,0.0,0.0,49.0,4.0,21.0,15.0,3267.0,27.0,4.0,0.0,23.0,0.0,,0.0,18.0,18.0,26.0,61.0,7.0,0.0,,0
2244945085129,4.0,18.0,0.16666666666666666,11.0,1.0,34.0,29.0,0.02797202797202797,73.0,16.0,11.0,66.0,35.0,0.0,0,39.0,2843.0,19.0,0,194.82613036063395,39.0,9.0,2.0,4.0,5993.0,2966.0,67.0,5.0,30.0,4.0,0.0,124.0,11.0,43.0,20.0,9497.0,42.0,17.0,0.0,40.0,,,0.0,27.0,27.0,30.0,128.0,18.0,2.0,,0
2244945207410,6.0,68.0,0.10526315789473684,9.0,2.0,21.0,29.0,0.014705882352941175,111.0,21.0,24.0,100.0,26.0,0.0,0,44.0,2209.0,22.0,0,158.48984737170275,37.0,7.0,0.0,5.0,5013.0,3531.0,135.0,4.0,24.0,3.0,7.0,320.0,6.0,49.0,22.0,14268.0,79.0,64.0,0.0,37.0,0.0,,24.0,30.0,25.0,30.0,352.0,19.0,1.0,,0
2244946379600,3.0,46.0,0.027777777777777776,1.0,6.0,65.0,27.0,0.0076335877862595426,241.0,20.0,28.0,221.0,88.0,0.0,0,91.0,10040.0,21.0,0,12.67917205692109,99.0,22.0,0.0,11.0,13872.0,13144.0,268.0,23.0,50.0,0.0,2.0,217.0,14.0,122.0,20.0,16032.0,140.0,29.0,0.0,71.0,,,1.0,27.0,24.0,30.0,505.0,20.0,8.0,,1
2244947429196,0.0,35.0,0.0,2.0,0.0,19.0,26.0,0.012578616352201259,89.0,20.0,20.0,81.0,69.0,0.0,0,72.0,16612.0,21.0,0,525.6370953041966,69.0,7.0,0.0,3.0,8275.0,2777.0,24.0,7.0,17.0,2.0,0.0,192.0,8.0,101.0,20.0,12687.0,86.0,17.0,0.0,55.0,,,0.0,27.0,26.0,30.0,221.0,17.0,3.0,,0
2244948090451,4.0,,0.16666666666666666,0.0,0.0,17.0,10.0,0.010638297872340424,23.0,,,22.0,8.0,0.0,0,0.0,661.0,8.0,0,0.0,0.0,,0.0,,0.0,,328.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,1958.0,23.0,6.0,0.0,23.0,,,,9.0,9.0,11.0,50.0,0.0,0.0,,0
2244948235117,6.0,130.0,0.34513274336283184,6.0,7.0,36.0,30.0,0.0,239.0,22.0,29.0,178.0,71.0,0.0,0,68.0,4421.0,21.0,0,853.3095609494384,70.0,4.0,0.0,9.0,9639.0,6304.0,149.0,13.0,47.0,1.0,6.0,507.0,10.0,95.0,22.0,22183.0,85.0,114.0,0.0,71.0,,,14.0,30.0,30.0,30.0,475.0,21.0,6.0,,0
2244949543180,0.0,48.0,0.04938271604938271,2.0,0.0,40.0,27.0,0.019005847953216373,163.0,18.0,24.0,127.0,39.0,0.0,0,59.0,3481.0,20.0,0,48.76021536670547,82.0,38.0,0.0,3.0,10453.0,3927.0,14.0,16.0,27.0,0.0,3.0,215.0,12.0,97.0,19.0,14798.0,74.0,25.0,0.0,65.0,,0.0,3.0,27.0,25.0,30.0,252.0,17.0,10.0,,0
2244949545095,2.0,45.0,0.032786885245901634,1.0,0.0,26.0,27.0,0.014492753623188406,185.0,19.0,22.0,137.0,24.0,0.0,0,25.0,1992.0,18.0,0,7.0568537187032625,26.0,5.0,0.0,4.0,8786.0,8932.0,154.0,7.0,19.0,1.0,1.0,86.0,5.0,29.0,17.0,4107.0,33.0,19.0,0.0,39.0,,,0.0,23.0,30.0,28.0,222.0,16.0,7.0,,0
2244950141159,2.0,85.0,0.06167400881057269,2.0,0.0,80.0,28.0,0.02423263327948304,155.0,21.0,27.0,145.0,98.0,0.0,0,96.0,12547.0,22.0,0,3.9017493835553885,119.0,111.0,0.0,17.0,32687.0,21021.0,160.0,51.0,62.0,1.0,2.0,296.0,55.0,124.0,21.0,27381.0,93.0,45.0,0.0,132.0,,0.0,1.0,30.0,22.0,30.0,317.0,20.0,27.0,,0
2244950215141,0.0,6.0,0.07142857142857142,1.0,0.0,35.0,19.0,0.0,209.0,19.0,24.0,187.0,17.0,0.0,0,18.0,0.0,10.0,1,4.5532732130928535,29.0,14.0,0.0,2.0,7624.0,9509.0,4.0,11.0,21.0,0.0,0.0,31.0,3.0,29.0,16.0,5012.0,18.0,9.0,0.0,10.0,,,0.0,13.0,12.0,23.0,253.0,17.0,6.0,,0
2244951061160,2.0,13.0,0.35185185185185186,4.0,9.0,15.0,23.0,0.008645533141210375,45.0,16.0,19.0,44.0,33.0,0.0,0,22.0,1522.0,20.0,0,0.0,24.0,6.0,0.0,2.0,6379.0,4499.0,62.0,5.0,19.0,1.0,6.0,113.0,4.0,29.0,17.0,6713.0,40.0,7.0,0.0,26.0,,,6.0,22.0,26.0,30.0,114.0,18.0,6.0,,0
2244951301756,12.0,53.0,0.01694915254237288,10.0,3.0,50.0,25.0,0.024464831804281342,176.0,20.0,22.0,164.0,55.0,0.0,0,71.0,5875.0,22.0,0,41.86070746251375,76.0,25.0,0.0,8.0,6119.0,5898.0,385.0,17.0,34.0,5.0,11.0,199.0,23.0,87.0,21.0,31936.0,90.0,40.0,203.0,62.0,0.0,0.0,15.0,30.0,20.0,29.0,460.0,17.0,9.0,,0
2244952699168,2.0,23.0,0.3692307692307693,3.0,7.0,26.0,27.0,0.02158273381294964,47.0,14.0,5.0,41.0,46.0,0.0,0,23.0,4078.0,20.0,0,0.0,32.0,7.0,0.0,2.0,10326.0,658.0,1.0,9.0,8.0,1.0,9.0,94.0,17.0,36.0,17.0,16115.0,31.0,9.0,0.0,54.0,,,7.0,22.0,22.0,28.0,77.0,15.0,7.0,,0
2244953148485,0.0,5.0,0.014705882352941175,4.0,0.0,44.0,21.0,0.011627906976744186,154.0,9.0,25.0,140.0,32.0,259.0,0,44.0,2279.0,18.0,0,4.8793295422913285,48.0,90.0,0.0,3.0,5777.0,2906.0,9.0,4.0,24.0,2.0,1.0,122.0,13.0,59.0,18.0,7142.0,71.0,18.0,1749.0,58.0,,,0.0,25.0,24.0,30.0,251.0,18.0,4.0,,0
2244953554494,0.0,92.0,0.1176470588235294,0.0,1.0,46.0,30.0,0.0,344.0,20.0,23.0,306.0,35.0,0.0,0,45.0,14476.0,21.0,0,8.736047991274313,47.0,32.0,0.0,7.0,14968.0,20487.0,0.0,14.0,31.0,0.0,0.0,210.0,15.0,51.0,20.0,19664.0,44.0,46.0,0.0,60.0,,,0.0,29.0,29.0,30.0,444.0,18.0,9.0,,0
2244953784485,4.0,97.0,0.02586206896551724,5.0,5.0,90.0,28.0,0.02690582959641256,337.0,21.0,26.0,281.0,87.0,0.0,0,97.0,9817.0,20.0,0,40.453313180052135,98.0,13.0,0.0,4.0,10296.0,3259.0,1.0,13.0,67.0,2.0,9.0,306.0,10.0,119.0,22.0,32404.0,152.0,52.0,0.0,75.0,,,17.0,30.0,30.0,30.0,455.0,22.0,8.0,,0
2244954669143,0.0,2.0,0.2380952380952381,1.0,0.0,10.0,22.0,0.005747126436781609,29.0,3.0,2.0,19.0,9.0,0.0,0,13.0,508.0,14.0,0,85.00350456515723,14.0,11.0,0.0,1.0,2262.0,131.0,63.0,4.0,12.0,0.0,1.0,46.0,5.0,21.0,14.0,3184.0,29.0,2.0,0.0,22.0,,,0.0,16.0,12.0,28.0,54.0,8.0,1.0,,0
2244954800992,0.0,39.0,0.5675675675675675,0.0,0.0,2.0,25.0,0.0,3.0,1.0,0.0,3.0,7.0,0.0,0,6.0,5483.0,16.0,0,1.445675996119714,3.0,6.0,0.0,0.0,249.0,0.0,71.0,1.0,5.0,0.0,0.0,59.0,10.0,5.0,2.0,9145.0,10.0,12.0,0.0,26.0,,,0.0,22.0,25.0,26.0,10.0,1.0,1.0,,0
2244955286213,4.0,107.0,0.0,4.0,7.0,96.0,30.0,0.026229508196721308,293.0,18.0,29.0,270.0,50.0,2582.0,0,59.0,8200.0,21.0,0,0.0,82.0,34.0,1.0,5.0,11832.0,8009.0,523.0,45.0,39.0,1.0,8.0,235.0,12.0,102.0,20.0,12791.0,104.0,31.0,739.0,80.0,0.0,,9.0,28.0,30.0,30.0,440.0,18.0,7.0,,0
2244955286213,6.0,144.0,0.14948453608247422,13.0,1.0,48.0,30.0,0.02568218298555377,206.0,20.0,28.0,181.0,45.0,0.0,0,57.0,17756.0,22.0,0,0.9558188316796158,73.0,35.0,1.0,7.0,21694.0,10653.0,53.0,12.0,22.0,5.0,2.0,331.0,11.0,107.0,20.0,24572.0,81.0,45.0,227.0,78.0,0.0,,4.0,30.0,30.0,30.0,329.0,20.0,8.0,,0
2244955498870,3.0,33.0,0.03636363636363636,4.0,1.0,33.0,27.0,0.016129032258064516,78.0,12.0,15.0,72.0,31.0,0.0,0,37.0,16961.0,20.0,0,0.0,44.0,9.0,1.0,2.0,10216.0,16748.0,69.0,18.0,19.0,1.0,0.0,131.0,15.0,55.0,17.0,18368.0,67.0,17.0,0.0,59.0,0.0,,0.0,27.0,22.0,28.0,152.0,13.0,8.0,,0
2244955498870,2.0,29.0,0.3684210526315789,2.0,0.0,20.0,24.0,0.011904761904761904,54.0,18.0,20.0,55.0,97.0,0.0,0,34.0,2774.0,22.0,0,0.0,42.0,10.0,0.0,5.0,7672.0,10860.0,161.0,15.0,13.0,2.0,1.0,341.0,20.0,58.0,20.0,20889.0,53.0,53.0,0.0,131.0,0.0,,1.0,29.0,17.0,29.0,139.0,15.0,6.0,,0
2244956650128,1.0,32.0,0.05594405594405594,1.0,0.0,50.0,26.0,0.032786885245901634,167.0,16.0,13.0,140.0,85.0,0.0,0,56.0,6360.0,20.0,0,0.0,60.0,33.0,0.0,2.0,19210.0,1072.0,349.0,11.0,29.0,0.0,0.0,269.0,25.0,97.0,20.0,16013.0,174.0,15.0,0.0,102.0,,,0.0,24.0,30.0,29.0,285.0,18.0,10.0,,1
2244956705495,0.0,11.0,0.8181818181818182,0.0,0.0,5.0,15.0,0.011111111111111113,16.0,11.0,9.0,14.0,10.0,0.0,0,13.0,1429.0,11.0,0,51.884800637380934,22.0,7.0,0.0,2.0,2709.0,987.0,338.0,1.0,9.0,0.0,0.0,50.0,5.0,37.0,16.0,3029.0,22.0,9.0,0.0,17.0,0.0,,0.0,17.0,15.0,27.0,37.0,12.0,2.0,,0
2244957372003,3.0,66.0,0.0,2.0,0.0,64.0,30.0,0.005625879043600564,177.0,20.0,27.0,162.0,85.0,0.0,0,71.0,10849.0,22.0,0,4.646870672030602,76.0,12.0,0.0,10.0,14118.0,9230.0,110.0,25.0,36.0,2.0,4.0,233.0,29.0,91.0,20.0,26731.0,81.0,49.0,0.0,95.0,0.0,0.0,0.0,29.0,27.0,30.0,396.0,20.0,11.0,,0
2244958711139,6.0,88.0,0.06722689075630252,7.0,1.0,33.0,30.0,0.03474903474903475,197.0,20.0,26.0,159.0,81.0,0.0,0,77.0,5194.0,21.0,0,462.57143476799286,72.0,35.0,0.0,9.0,12214.0,5922.0,29.0,13.0,45.0,1.0,3.0,321.0,17.0,80.0,20.0,20354.0,92.0,53.0,0.0,92.0,0.0,,6.0,29.0,29.0,30.0,401.0,20.0,6.0,,0
2244958757123,1.0,153.0,0.1888111888111888,2.0,5.0,35.0,30.0,0.0,175.0,21.0,26.0,143.0,62.0,0.0,0,41.0,3719.0,22.0,0,26.92678052699891,40.0,19.0,0.0,5.0,15792.0,3852.0,128.0,4.0,29.0,1.0,4.0,323.0,11.0,44.0,21.0,17726.0,44.0,77.0,200.0,80.0,0.0,,11.0,30.0,29.0,30.0,298.0,21.0,4.0,,0
2244958875560,1.0,,0.5151515151515151,3.0,1.0,10.0,15.0,0.0,30.0,,,16.0,8.0,0.0,0,14.0,888.0,15.0,0,92.88529067499023,19.0,1.0,0.0,,856.0,,483.0,3.0,11.0,1.0,2.0,59.0,0.0,22.0,14.0,1086.0,17.0,8.0,0.0,11.0,,,,17.0,17.0,26.0,59.0,9.0,0.0,,0
2244959537496,0.0,32.0,0.04166666666666666,2.0,0.0,24.0,20.0,0.012345679012345678,76.0,10.0,11.0,63.0,31.0,0.0,0,35.0,712.0,19.0,0,45.884958321237505,37.0,17.0,0.0,1.0,7916.0,658.0,0.0,5.0,16.0,1.0,6.0,85.0,3.0,55.0,16.0,5413.0,50.0,14.0,0.0,23.0,0.0,,7.0,25.0,16.0,29.0,127.0,17.0,5.0,,0
2244959672708,0.0,,0.047619047619047616,0.0,0.0,17.0,19.0,0.10256410256410256,27.0,,,22.0,17.0,0.0,0,17.0,236.0,16.0,0,0.0,18.0,9.0,0.0,,3379.0,,3.0,2.0,10.0,0.0,0.0,60.0,4.0,23.0,14.0,3498.0,30.0,7.0,0.0,28.0,,,,19.0,14.0,26.0,52.0,9.0,2.0,,0
2244960429065,1.0,21.0,0.0975609756097561,4.0,1.0,28.0,25.0,0.018433179723502304,105.0,15.0,10.0,74.0,84.0,0.0,0,45.0,2713.0,22.0,0,13.802495941161512,41.0,115.0,0.0,2.0,7160.0,417.0,147.0,4.0,32.0,3.0,2.0,225.0,13.0,57.0,22.0,10412.0,63.0,46.0,0.0,70.0,,,1.0,30.0,25.0,30.0,195.0,20.0,6.0,,0
2244961088849,3.0,,0.42,3.0,1.0,12.0,12.0,0.0,71.0,,,52.0,18.0,0.0,0,19.0,793.0,17.0,0,36.460006366240734,17.0,3.0,0.0,,2486.0,,192.0,1.0,10.0,2.0,3.0,72.0,3.0,26.0,18.0,3337.0,29.0,8.0,0.0,23.0,0.0,0.0,,21.0,22.0,23.0,108.0,12.0,0.0,,0
2244963108960,2.0,77.0,0.2345679012345679,1.0,2.0,47.0,29.0,0.027777777777777776,138.0,18.0,22.0,133.0,36.0,0.0,0,23.0,10792.0,22.0,0,0.0,35.0,23.0,0.0,7.0,18462.0,9854.0,296.0,21.0,12.0,1.0,2.0,138.0,27.0,36.0,17.0,20781.0,33.0,26.0,0.0,48.0,,0.0,2.0,30.0,28.0,30.0,208.0,15.0,8.0,,0
2244964262620,1.0,34.0,0.15384615384615385,2.0,0.0,30.0,27.0,0.0059880239520958105,122.0,16.0,22.0,113.0,31.0,0.0,0,29.0,2141.0,21.0,0,214.670094693476,34.0,10.0,0.0,5.0,16315.0,4885.0,38.0,9.0,22.0,1.0,3.0,151.0,11.0,35.0,19.0,8073.0,26.0,42.0,0.0,67.0,,,0.0,29.0,29.0,29.0,185.0,18.0,7.0,,0
2244965412242,9.0,31.0,0.09090909090909093,6.0,3.0,17.0,28.0,0.012048192771084338,132.0,19.0,28.0,125.0,28.0,532.0,0,22.0,3983.0,20.0,0,0.0,31.0,15.0,1.0,9.0,12287.0,18200.0,66.0,14.0,19.0,1.0,2.0,146.0,13.0,33.0,20.0,13682.0,22.0,36.0,0.0,34.0,,,2.0,27.0,21.0,30.0,192.0,20.0,3.0,,0
2244966404879,3.0,11.0,0.16666666666666666,4.0,0.0,9.0,22.0,0.03389830508474576,13.0,10.0,7.0,12.0,21.0,0.0,0,20.0,5927.0,18.0,0,0.0,20.0,12.0,0.0,2.0,1078.0,5940.0,39.0,3.0,11.0,1.0,2.0,87.0,8.0,25.0,18.0,11643.0,16.0,17.0,0.0,37.0,0.0,,0.0,24.0,21.0,29.0,32.0,7.0,1.0,,0
2244966609085,1.0,220.0,0.34545454545454546,0.0,7.0,63.0,30.0,0.04017857142857143,364.0,21.0,27.0,304.0,61.0,0.0,0,60.0,1969.0,21.0,0,0.0,92.0,5.0,0.0,7.0,24631.0,9499.0,155.0,7.0,44.0,0.0,5.0,248.0,8.0,104.0,21.0,13768.0,74.0,62.0,0.0,67.0,,,0.0,30.0,30.0,30.0,585.0,21.0,7.0,,0
2244966764327,1.0,8.0,0.1875,4.0,0.0,26.0,20.0,0.0,122.0,20.0,19.0,99.0,26.0,0.0,0,32.0,1819.0,20.0,0,21.02467886337096,33.0,6.0,0.0,3.0,3850.0,2023.0,761.0,3.0,20.0,0.0,1.0,92.0,9.0,40.0,20.0,9093.0,44.0,16.0,0.0,27.0,,,0.0,26.0,8.0,27.0,222.0,16.0,0.0,,0
2244966882093,0.0,8.0,0.1020408163265306,0.0,1.0,28.0,15.0,0.04395604395604396,72.0,12.0,11.0,65.0,32.0,644.0,0,46.0,10850.0,21.0,0,59.17205767341128,50.0,5.0,0.0,4.0,3757.0,2484.0,430.0,14.0,20.0,0.0,1.0,113.0,7.0,54.0,22.0,7126.0,61.0,25.0,0.0,33.0,,,0.0,28.0,18.0,30.0,138.0,11.0,5.0,,0
2244967921644,0.0,3.0,0.0,1.0,0.0,13.0,12.0,0.0,43.0,14.0,11.0,30.0,9.0,0.0,0,22.0,2928.0,13.0,0,63.26766907332583,19.0,2.0,0.0,4.0,2395.0,3782.0,163.0,4.0,16.0,0.0,2.0,38.0,3.0,20.0,16.0,1274.0,26.0,10.0,0.0,13.0,,,1.0,19.0,10.0,26.0,87.0,10.0,2.0,,0
2244971884424,4.0,61.0,0.43478260869565216,8.0,4.0,28.0,28.0,0.0,124.0,21.0,28.0,107.0,29.0,0.0,0,28.0,1553.0,22.0,0,0.0,31.0,5.0,0.0,4.0,5407.0,2784.0,264.0,3.0,23.0,1.0,2.0,245.0,8.0,46.0,21.0,10096.0,37.0,35.0,0.0,29.0,0.0,,3.0,30.0,26.0,30.0,230.0,21.0,2.0,,0
2244972886151,1.0,,0.0,0.0,0.0,11.0,4.0,0.013333333333333334,12.0,,,12.0,11.0,0.0,0,26.0,0.0,11.0,0,2.3188108662224503,23.0,2.0,0.0,,0.0,,132.0,2.0,12.0,0.0,1.0,38.0,3.0,28.0,14.0,2302.0,36.0,12.0,0.0,13.0,0.0,,,16.0,0.0,19.0,49.0,0.0,0.0,,0
2244974509965,5.0,42.0,0.01282051282051282,9.0,8.0,20.0,25.0,0.0054054054054054074,52.0,15.0,23.0,44.0,35.0,0.0,0,36.0,6762.0,20.0,0,6.0153866386112576,31.0,11.0,0.0,4.0,10834.0,1506.0,34.0,7.0,20.0,3.0,10.0,138.0,13.0,35.0,20.0,10829.0,28.0,29.0,282.0,30.0,,,18.0,28.0,29.0,30.0,110.0,17.0,3.0,,0
